artist_mbid,artist_name,rg_mbid,rg_title,primary_type,first_release_date,first_release_year
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,ca9f09f7-3e19-4453-9efb-a315da24ca77,Omari,Album,2024-06-01,2024.0
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,3c2d1cc4-5977-3ff7-98ff-96060bbbab5f,8 From 808s,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,cf33abd8-425e-432f-8657-a168d419db3e,BVDMVN,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,d9a7b403-e007-41ee-b9c2-6da9abff9036,Certified Trap,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,bbd2b7a8-af80-35ff-8e2e-b2294a31d09d,Changing Lanes,,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,05a6b07b-ae61-4c0b-8f35-caa8dbfdafde,Check the Resume,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,1329258c-fc6c-3916-9921-e4aae2e66b52,Common versus Kanye (Mixed by DJ G Spot),Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,f7798ccf-2943-4058-ac34-f3682a4ec407,Donda’s Boy,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,63ae52d7-69bd-4a9c-9bdd-7a26d88cd8bc,Gone Til November (Tour CD),,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,06dc5a43-7ca4-3e9a-8c78-02ea52d58296,Live in Amsterdam: Semester Over Seas ’05,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,64d72798-cc58-4b35-8909-35293cb75f38,Luv! - Vol. 2,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,cc0483aa-1e10-45ac-afd9-b5182f72918f,"Remixes, Spring 2009",Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,336660cf-cca8-4c63-ae92-174bcf361b17,"Splash House, August 2022",Other,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,e0bcb908-c9ce-3f1a-81cb-404b4b28a428,The Best of Kanye West,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,5e0f1f4d-68c1-46c8-b551-eff5736f1af9,The Graduate,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,ca1b69dc-51e8-319d-9310-7d41c6608d59,The Late Mixtape,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,76e6f89d-c2a2-4b42-99d0-076f5727522c,Wyoming Sessions,Album,,
164f0d73-1234-4e2c-8743-d77bf2191051,Ye,8687263a-d582-434c-a609-360d0e5385f2,Yandhi,Album,,
